id,x,y,ra,dec,SEflags,iso_area,fap_Ksall,eap_Ksall,apcorr,Ks_ratio,fapcirc07_Ksall,eapcirc07_Ksall,apcorr07,fcirc07_Ksall,ecirc07_Ksall,fauto_Ksall,flux50_radius,a_vector,b_vector,kron_radius,f_Ksall,e_Ksall,w_Ksall,f_B,e_B,w_B,f_I,e_I,w_I,f_R,e_R,w_R,f_U,e_U,w_U,f_V,e_V,w_V,f_Z,e_Z,w_Z,f_Hs,e_Hs,w_Hs,f_Hl,e_Hl,w_Hl,f_J1,e_J1,w_J1,f_J2,e_J2,w_J2,f_J3,e_J3,w_J3,f_Ks,e_Ks,w_Ks,f_KsHI,e_KsHI,w_KsHI,f_NB118,e_NB118,w_NB118,f_NB209,e_NB209,w_NB209,f_F098M,e_F098M,w_F098M,f_F105W,e_F105W,w_F105W,f_F125W,e_F125W,w_F125W,f_F140W,e_F140W,w_F140W,f_F160W,e_F160W,w_F160W,f_F814W,e_F814W,w_F814W,f_IA484,e_IA484,w_IA484,f_IA527,e_IA527,w_IA527,f_IA574,e_IA574,w_IA574,f_IA598,e_IA598,w_IA598,f_IA624,e_IA624,w_IA624,f_IA651,e_IA651,w_IA651,f_IA679,e_IA679,w_IA679,f_IA738,e_IA738,w_IA738,f_IA767,e_IA767,w_IA767,f_IA797,e_IA797,w_IA797,f_IA856,e_IA856,w_IA856,f_WFI_V,e_WFI_V,w_WFI_V,f_WFI_Rc,e_WFI_Rc,w_WFI_Rc,f_WFI_U38,e_WFI_U38,w_WFI_U38,f_tenisK,e_tenisK,w_tenisK,f_IRAC_36,e_IRAC_36,w_IRAC_36,f_IRAC_45,e_IRAC_45,w_IRAC_45,f_IRAC_58,e_IRAC_58,w_IRAC_58,f_IRAC_80,e_IRAC_80,w_IRAC_80,wmin_optical,wmin_hst_optical,wmin_fs,wmin_jhk,wmin_hst,wmin_irac,wmin_all,star,nearstar,use,snr,use_nosnr,z_spec,z_peak,f24,e24,Messias Selection,Lacy Selection,Donley Selection,HR,Szokoly Selection
14222,2009.833,3874.338,53.1975937,-27.8137417,3,33.0,0.5181992,0.0663483,1.09208,2.203408,0.2974083,0.03408668,1.774505,0.5277526,0.06048699,1.045532,3.296,2.151,1.979,6.912,1.1430599844000002,0.15942387357,1.58,-0.1297008569999999,0.0606107671,0.64,0.137697657,0.0693521245,1.34,0.08747691815,0.03500596985,0.57,-0.01744254288,0.01616854176,1.03,0.1652631009999999,0.0354560581999999,1.41,0.166035645,0.0898352847,1.33,0.09686509884,0.271324105,1.17,0.5771897181,0.2825929144,1.17,-0.251841478,0.1456667687999999,1.16,0.014498328,0.1420796,1.17,-0.233246888,0.167668312,1.16,1.1118160700000002,0.3572907028,1.16,1.09198578,0.1153527765,17.04,0.2767487,0.2548006,1.17,1.03468,0.5186339,1.15,-99.0,-99.0,0.0,0.180698676,0.0603580752,1.16,0.222784284,0.0495463187999999,1.36,0.3562530999999999,0.1341622499999999,1.97,0.398703,0.0604505,1.37,0.15187508,0.068621894,1.15,0.09572887124,0.05243781189,1.0,-0.0110416204199999,0.0546599343,1.0,0.0280468602,0.1396973999999999,1.0,0.1296770222,0.05352073826,1.0,0.02074444062,0.06213453317,1.0,0.1239050657,0.04919109361,1.0,0.06862403328,0.06163689344,1.0,0.2283192912,0.06745847856,1.0,0.1337666655,0.1692897336,1.0,0.1414413,0.1941388995,1.0,0.3141537189,0.2533430227,1.0,-0.0159918963699999,0.0479960742099999,1.08,0.0947188331199999,0.04388802864,1.08,0.0964626810699999,0.1500478028,1.06,0.878463782,0.2858054094,1.06,3.85654934,0.0775581495499999,1.34,5.961986270000001,0.08363312305,1.93,6.865948254,0.8206823856,1.71,17.1935218,0.947107868,1.52,0.57,1.15,1.16,1.06,0.0,109960.0,1.58,0,0,1,8.725061,1,-99.0,4.1607,115.2,3.685,0.0,1.0,1.0,,
14243,3791.063,3899.166,53.113678,-27.812727,3,99.0,2.45714,0.05972292,1.118443,2.308198,2.684107,0.03068287,1.774505,4.762962,0.05444691,5.07095,2.227,2.64,2.491,5.975,5.677805723700001,0.1209258723,1.95,2.17567896,0.0484377360999999,1.11,3.66256953,0.0850220292,0.97,3.5190327050000003,0.1759522085,1.04,1.527879696,0.01628221168,1.09,3.30682597,0.0437083665,1.01,3.57614865,0.1068448499999999,1.03,5.92013087,0.3028937442,1.01,6.486030597,0.3184777622,0.99,4.12424376,0.1647079728,0.99,3.4650304000000003,0.16238872,0.94,3.70566728,0.194532184,0.96,6.340585600000001,0.4107084088000001,0.94,6.03044847,0.104755566,22.27,3.625286,0.3077728,0.88,5.944535,0.6473596,0.81,-99.0,-99.0,0.0,3.78237966,0.06403281,1.15,4.06425768,0.055123122,1.21,5.10975825,0.1936327499999999,1.03,5.92309,0.0667275,1.24,3.63180936,0.0562126548,1.87,2.9886402110000003,0.05561610952,1.0,3.348027256,0.0579198956,1.0,3.1969159799999995,0.1474202939999999,1.0,3.447030884000001,0.05661044004,1.0,3.591260017,0.0657957347899999,1.0,3.486735331,0.0515536054,1.0,3.563055824,0.06528444576,1.0,3.5221248480000003,0.07071938016,1.0,3.820845327,0.1784974425,1.0,3.37209938,0.201852859,1.0,3.181972348,0.2688822372,1.0,3.114167353,0.0541903550699999,0.91,3.4753837919999997,0.0499255220799999,0.89,1.341166918,0.1622921489,0.98,6.481537615,0.3256446725,0.91,6.636275029999999,0.0465401453999999,2.43,6.57670722,0.0615504114499999,1.55,5.921386537,0.5451362763,2.04,5.1293886,0.6042119439999999,2.02,0.89,1.87,0.94,0.91,0.0,91644.0,1.95,0,0,1,87.47903,1,2.635,2.6762,9.919,3.733,0.0,1.0,0.0,,
14286,3994.788,3899.283,53.104084,-27.8127213,0,83.0,1.20961,0.062864,1.108048,2.557918,1.062741,0.03238875,1.774505,1.88584,0.05747401,2.792371,2.843,2.76,2.376,6.3,3.0974854902000004,0.13535913144,1.76,0.0840800791999999,0.0542030059999999,1.09,0.353996977,0.0928453329999999,1.0,0.2623249325,0.0287590353,1.04,0.0142508049599999,0.01781285632,1.12,0.2182426639999999,0.0478782607999999,1.03,0.3337055009999999,0.118359441,1.03,0.9759875222,0.3289674168000001,1.05,2.640981418,0.3422015056999999,1.05,0.704212908,0.1774239236,1.05,0.68074552,0.1702272,1.05,1.3103692,0.207223576,1.04,3.027208502,0.4348926894000001,1.03,3.20339598,0.126138051,18.98,0.4044047,0.3199522,1.0,2.773064,0.6392953,1.02,-99.0,-99.0,0.0,0.640852146,0.0746275572,1.04,0.8970045720000001,0.0580612224,1.34,1.44321025,0.2149107249999999,1.03,1.46427,0.0703664,1.37,0.5258339559999999,0.0701084164,1.47,0.06216935581,0.06167717158,1.0,0.1184243126,0.06432067884,1.0,0.4447637459999999,0.1636018139999999,1.0,0.1849879328,0.06291473452,1.0,0.1944035096,0.0729861895,1.0,0.1854684528,0.0570392368499999,1.0,0.284054456,0.0723668824,1.0,0.3438708768,0.0783178176,1.0,0.25827126,0.1980954924,1.0,0.05798185055,0.223720133,1.0,0.5646816738,0.2983921563,1.0,0.146139709,0.0666015549799999,0.74,0.3157691264,0.0572093963199999,0.83,-0.02070417118,0.1855497413,0.92,3.669585073,0.3534315113,0.95,4.478335295,0.0485272007499999,2.31,5.940584815,0.0736127467,1.23,6.798407044,0.5499227052,2.01,7.71781164,0.631828736,1.98,0.74,1.47,1.04,0.95,0.0,72978.0,1.76,0,0,1,32.81205,1,-99.0,3.2359,-0.2411,3.0,0.0,1.0,0.0,,
14331,5397.937,3916.461,53.0379829,-27.8119812,0,119.0,1.367802,0.07371458,1.083876,2.772171,0.9833854,0.03787113,1.774505,1.745023,0.06720251,3.498351,3.502,3.552,2.764,7.301,3.7959509580000006,0.18916625424,1.28,0.213838859,0.0595294387999999,1.06,1.51113641,0.09945011,1.03,0.7400485525,0.0370023703,1.09,0.138536692,0.01745435888,1.42,0.568610851,0.0516661477,1.05,1.66908123,0.128817621,1.03,2.2493110580000004,0.3676852096,1.0,1.861478005,0.3965433945,0.92,1.7114645519999998,0.2056138391999999,0.94,1.5441088,0.19370416,0.99,1.88094984,0.231493416,0.97,3.483845124,0.4908954366,0.97,3.910212975,0.1592931465,14.36,1.48865,0.353902,0.96,2.514224,0.7104756,0.97,-99.0,-99.0,0.0,1.88926098,0.0817091922,1.01,1.96517772,0.0685818708,1.12,2.21620375,0.2316007999999999,1.04,2.35513,0.0866574,1.06,1.4504788000000002,0.061504036,2.24,0.1701613367,0.06658565416,1.0,0.3888622102,0.06938663652,1.0,0.4712237399999999,0.177528006,1.0,0.4845674339,0.06819998548,1.0,0.258686228,0.07893088034,1.0,0.8137773568,0.061246776,1.0,1.163816208,0.07880743856,1.0,1.279742112,0.08428174128,1.0,1.208715651,0.2152626333,1.0,1.102313485,0.2429800295,1.0,1.1546909090000002,0.3229762098,1.0,0.3755160729,0.0636455009,0.96,0.7519609984,0.0587232728,0.93,0.3769570084,0.1852922819999999,1.1,3.377253453,0.3902037944,0.95,5.715577665,0.06366962035,1.27,5.339537155,0.0912807626999999,0.88,6.117527229,0.6856265944,1.45,7.2123688,0.747072914,1.38,0.93,2.24,0.92,0.95,0.0,52013.0,1.28,0,0,1,25.96663,1,-99.0,4.3335,3.861,4.265,0.0,1.0,0.0,,
14352,4731.76,3913.469,53.0693665,-27.8121223,0,58.0,1.077594,0.07371458,1.161512,2.154808,1.103248,0.03787113,1.774505,1.95772,0.06720251,1.999126,2.154,2.329,2.01,5.041,2.3245622088,0.12344954529,1.28,0.32509685,0.0505080653999999,0.89,0.363849586,0.0783817659,1.0,0.329442189,0.02397801565,1.05,0.1967340368,0.0133075336799999,1.45,0.296173788,0.0404668531,1.03,0.318163644,0.1022831189999999,0.98,1.501657838,0.2789272534,1.05,1.768584902,0.2894715947,1.04,0.9585807476,0.1520377291999999,1.03,0.90692888,0.1448803199999999,1.05,1.1013996,0.173725664,1.05,2.1107930400000003,0.369647934,1.03,2.3208762750000003,0.118809432,15.48,1.494826,0.2617907,1.06,2.307946,0.5307976,1.05,-99.0,-99.0,0.0,-99.0,-99.0,0.0,1.1841942,0.0497457179999999,1.29,1.4875619999999998,0.1765316499999999,1.09,1.56528,0.0592875,1.37,0.397114128,0.0494923808,2.08,0.3162276087,0.05184269709,1.0,0.3342651198,0.0542126336,1.0,0.2512215359999999,0.138003612,1.0,0.3021063639,0.05319461114,1.0,0.3959117123,0.06152147089,1.0,0.2557847072999999,0.0476519824599999,1.0,0.3871763615999999,0.06098176832,1.0,0.3407128032,0.06560416368,1.0,0.4393257726,0.167332698,1.0,0.424409622,0.1887282085,1.0,0.5526929862,0.2510481086,1.0,0.3507964569,0.0494692732,0.96,0.2808383727999999,0.0455197108799999,0.93,-0.0601631414999999,0.1468994807,1.05,2.452647764,0.2981274051,0.96,3.454571785,0.0469073825499999,2.27,3.97846969,0.07890474375,1.03,2.791576403,0.5344352189,1.93,3.08626696,0.59248301,1.91,0.89,2.08,1.03,0.96,0.0,61090.0,1.28,0,0,1,29.13165,1,-99.0,1.7688,10.98,4.318,0.0,1.0,0.0,,
14362,4880.932,3932.687,53.0623398,-27.8113174,0,125.0,2.282586,0.06855316,1.093263,2.677222,1.720316,0.03521943,1.774505,3.05271,0.06249707,5.589681,3.28,3.712,2.334,6.858,6.117712089000001,0.16374562227,1.47,0.0930256599999999,0.0610104754999999,0.94,0.415083546,0.0964380996999999,1.02,0.2135253065,0.0298488982,1.05,0.1108984771999999,0.01587751368,1.58,0.1918936379999999,0.0506050833,1.02,0.7628279309999999,0.1246218299999999,1.02,4.104053096,0.352250386,1.02,4.354970791,0.3634412522,1.02,1.3307028,0.1882856164,1.04,1.6168568,0.1814508799999999,1.04,2.55126984,0.219988384,1.01,5.534698466000001,0.4620259038,1.02,6.176717205000001,0.1418149485,16.78,1.465947,0.3315758,1.02,5.396631,0.6691126,1.02,-99.0,-99.0,0.0,1.27286064,0.0782559996,1.02,2.2644558000000004,0.0624959123999999,1.26,2.86002675,0.2178985999999999,1.1,3.26346,0.0742127,1.35,0.5001616759999999,0.05503175,2.6,0.2730817856999999,0.06437249509,1.0,0.2644946602,0.06727994,1.0,0.3481158359999999,0.171461082,1.0,0.1972301474,0.0660417791,1.0,0.1423228228,0.07641586438,1.0,0.1637578261,0.0591436947099999,1.0,0.3682559088,0.07581770336,1.0,0.3703623792,0.08143084752,1.0,0.9554313444,0.2078970816,1.0,0.3215830214999999,0.2345343714999999,1.0,0.3840947725999999,0.311669658,1.0,0.1121051751999999,0.06149959361,0.96,0.1660533263999999,0.0556980043199999,0.96,-0.0475136564,0.179372025,1.09,6.420900192,0.371330568,0.96,13.663534149999998,0.05657856645,2.23,17.34849165,0.0838175861,1.0,15.62247082,0.5700151138,1.91,14.310058,0.6364778560000001,1.91,0.94,2.6,1.01,0.96,0.0,59055.0,1.48,0,0,1,48.84564,1,-99.0,1.6688,72.71,3.866,0.0,1.0,0.0,,
14401,4769.799,3909.643,53.0675735,-27.8122807,0,24.0,0.3437764,0.07314534,1.231919,2.221358,0.2867776,0.03757868,1.774505,0.5088883,0.06668357,0.6198872,2.488,2.266,1.421,4.181,0.76449071577,0.10112331342,1.3,-0.0611861951999999,0.0523473196999999,0.88,0.641116532,0.0808017153,1.0,0.3984144825,0.0247327566,1.05,-0.002880894408,0.01372641088,1.45,0.245289918,0.04214593,1.01,0.653981004,0.105450426,0.98,0.3779411218,0.2863286394,1.06,0.6098705242,0.299945258,1.03,0.6996214119999999,0.1560464583999999,1.04,0.5694977600000001,0.1501812,1.04,0.540890784,0.17993836,1.04,1.139361768,0.379360735,1.04,0.7561524510000001,0.122801874,15.4,0.6194461,0.271158,1.05,0.789463,0.5498154,1.04,-99.0,-99.0,0.0,0.333188046,0.0649914234,1.02,0.515704896,0.0501204132,1.35,0.6232492,0.1819118749999999,1.09,0.538165,0.0608976,1.38,0.6205091479999999,0.0583608132,1.59,0.03515245962,0.05343473039,1.0,0.08536123904,0.05587298,1.0,0.258891714,0.1422564179999999,1.0,0.1620459687,0.05482991459,1.0,0.16510837,0.0634171084099999,1.0,0.3551137629,0.04910712284,1.0,0.7241555376,0.06287209072,1.0,0.6030365616000001,0.0676121688,1.0,0.6460863786,0.1725063288,1.0,0.576184505,0.194570571,1.0,0.4171723222999999,0.2587578529,1.0,0.1559181196,0.05127582222,0.95,0.3586967999999999,0.0461926944,0.96,0.153809061,0.1486899337,1.09,1.1127568410000002,0.3091136503,0.95,2.508555245,0.0482095361999999,2.28,2.36673685,0.0784396111,1.04,3.904908909,0.5440688726,1.92,5.40379644,0.60033232,1.91,0.88,1.59,1.03,0.95,0.0,61377.0,1.3,0,0,1,7.63139,1,-99.0,4.4901,11.93,3.754,0.0,1.0,1.0,,
14419,2777.664,3938.469,53.1614189,-27.8110847,3,88.0,1.421393,0.04888908,1.092258,2.331519,1.354566,0.02511694,1.774505,2.403685,0.04457014,3.034087,2.575,3.104,2.829,6.905,3.3176504055,0.11712579681,2.92,-0.0004923396919999,0.0366501381999999,1.99,0.244195877,0.0715833379,1.41,0.1413302015,0.0370812494999999,0.57,0.02951825856,0.01466850056,1.39,0.1469547959999999,0.0351852425999999,1.62,0.334387305,0.0869218245,1.6,1.350459566,0.2880014144,1.16,1.839247804,0.2985963533,1.16,0.5250624988,0.1531907971999999,1.17,0.19559696,0.15040584,1.16,0.369996424,0.178171056,1.15,4.031098562,0.3813950782,1.15,3.331348065,0.09280439265,29.82,0.3821469,0.2684704,1.18,2.335453,0.5511903,1.14,-99.0,-99.0,0.0,0.3303433679999999,0.0619938402,1.23,0.544663596,0.052074366,1.37,0.9861289249999998,0.1956325249999999,1.04,1.31774,0.0635474,1.38,0.183012132,0.0596316764,1.71,0.1227829115,0.05553757056,1.0,0.1175402732,0.05780445294,1.0,-0.045147816,0.1475154119999999,1.0,0.06029793781,0.05656033845,1.0,0.2285354460999999,0.0658695549099999,1.0,0.1482184686,0.0519909310999999,1.0,0.01843503136,0.06543110592,1.0,0.1758378864,0.07123582752,1.0,0.04378323534,0.1792554348,1.0,-0.157326403,0.2046827054999999,1.0,0.1498928024,0.268135711,1.0,0.04417687208,0.05118151431,1.06,0.132981792,0.04792396288,1.01,-0.3669500751,0.1609159832,1.03,3.5504248290000007,0.3173049082,0.97,11.19941865,0.0584002783,1.66,16.158063700000003,0.06310255175,2.34,20.2567827,0.5427007201,1.93,22.206604,0.637689528,1.85,0.57,1.71,1.15,0.97,0.0,136480.0,2.91,0,0,1,53.93038,1,-99.0,2.7712,50.66,3.881,0.0,1.0,0.0,,
14456,2007.476,3930.633,53.1977005,-27.8113976,3,72.0,1.209128,0.06453572,1.133207,2.246812,1.125481,0.03305663,1.774505,1.997172,0.05865916,2.397342,2.46,2.674,2.159,5.598,2.7196723524,0.12133742451,1.67,0.0564968104999999,0.0494563147,1.0,0.389721163,0.0735337081999999,1.24,0.40955273,0.0374201548999999,0.52,0.04559948008,0.0164000172,1.04,0.3691133889999999,0.0361435907999999,1.41,0.5616707129999999,0.0916031601,1.33,2.0087299840000004,0.275508616,1.18,2.274680949,0.2882924822,1.17,0.5823585515999999,0.1485130808,1.16,0.7863980800000001,0.1454283999999999,1.16,0.479095792,0.171821104,1.15,3.1337199740000004,0.3659161452,1.15,2.55463395,0.116562459,17.31,0.828158,0.2587166,1.18,1.83217,0.5288504,1.15,-99.0,-99.0,0.0,0.633545562,0.0618106746,1.15,0.7708581840000001,0.0524863115999999,1.26,1.287482,0.1839864749999999,1.09,1.74881,0.0635237,1.29,0.353870844,0.0696764956,1.16,0.1777773892,0.05349383703,1.0,0.2601346666,0.05575172824,1.0,0.188067768,0.142486764,1.0,0.2796104388,0.05457878426,1.0,0.4532101394,0.0633477293399999,1.0,0.4045400381999999,0.05016178724,1.0,0.3827442527999999,0.0628415096,1.0,0.4228849152,0.06878470896,1.0,0.5686593627000001,0.1725935133,1.0,0.1617747625,0.1979678154999999,1.0,-0.03685354361,0.2582890102999999,1.0,0.2819935256999999,0.04915255312,1.07,0.3810467679999999,0.0451432086399999,1.06,0.002331052185,0.1544860351999999,1.04,2.828917784,0.292791667,1.05,4.508577219999999,0.0567597236499999,1.38,5.432454235,0.05954238205,2.02,6.146643668,0.5785904685,1.77,4.07699306,0.674522632,1.61,0.52,1.16,1.15,1.05,0.0,113380.0,1.67,0,0,1,34.04706,1,-99.0,2.787,3.09,3.208,0.0,1.0,0.0,,
14467,2607.947,3957.223,53.1694145,-27.8103008,0,139.0,1.514293,0.04563364,1.0696,2.877301,1.092722,0.02344445,1.774505,1.939041,0.04160229,4.073555,3.673,3.72,3.295,8.157,4.3618677825,0.1342815474,3.33,0.301942108,0.0636608544,1.0,1.05413971,0.108883961,0.93,1.0560721055000002,0.0528036626,0.71,0.1549183944,0.01812739824,1.39,0.9385718,0.0538953313999999,1.05,1.04992038,0.135672255,1.0,3.2347453840000004,0.3542340398,1.17,3.524016149,0.370450945,1.15,1.56453668,0.18919145,1.17,1.3725816,0.18612776,1.16,1.7052089600000002,0.219748984,1.15,4.460966942000001,0.4731877964,1.14,4.33162326,0.108497256,33.3,1.356041,0.3313162,1.18,4.981317,0.6802175,1.14,-99.0,-99.0,0.0,1.3963070400000002,0.0574131971999999,2.18,1.67391744,0.0587230644,1.64,2.2269559999999995,0.2988326,0.68,3.27646,0.0723397,1.62,1.17023228,0.084331984,1.3,0.5837155177000001,0.06844943631,1.0,0.8721296888000001,0.07128800776,1.0,0.7398759359999999,0.1819515659999999,1.0,0.9072308784000002,0.06978705448,1.0,0.989821224,0.08118890754,1.0,0.9785697282,0.06412793701,1.0,0.938285832,0.08062453856,1.0,0.9497434848,0.08789296032,1.0,1.0758669870000002,0.2211522027,1.0,0.7945102749999999,0.2528850025,1.0,0.9159594766,0.3304807097,1.0,0.8349458005999999,0.06266304637,1.08,1.019340736,0.0589252403199999,1.02,0.0921678156,0.1923168695,1.1,4.306193269,0.3891287372,0.98,5.828362435,0.0599570446999999,1.5,6.35309291,0.0652028673999999,2.38,6.33008673,0.5741359206,1.91,5.04623266,0.67961726,1.84,0.71,1.3,1.15,0.98,0.0,123730.0,3.34,0,0,1,46.60899,1,-99.0,2.9038,2.988,3.3040000000000003,0.0,1.0,0.0,,
14530,3640.088,3951.969,53.1207924,-27.8105278,3,66.0,1.345609,0.05661461,1.133644,2.172873,1.334863,0.02908596,1.774505,2.368722,0.05161318,2.579152,2.276,2.592,2.22,5.589,2.9270542218,0.10625154828,2.17,0.162067789,0.0471147547,1.04,0.5102232010000001,0.0800219997,0.97,0.370952368,0.0249767318,1.02,0.1018858232,0.0162511356,0.97,0.396938582,0.0414358966999999,1.0,0.589114287,0.101135223,1.02,2.046056028,0.3406469892,0.71,2.728089009,0.3595622341,0.69,0.6134352923999999,0.1898635535999999,0.66,0.5517023200000001,0.19840496,0.56,1.5072517600000002,0.229640992,0.61,2.949322528,0.5063819282,0.55,2.9088995100000004,0.0920571321,25.48,1.076739,0.4881486,0.31,2.414186,0.927076,0.35,-99.0,-99.0,0.0,0.660254874,0.06048573,1.14,1.06084956,0.0518578356,1.21,1.6098342499999998,0.1960066499999999,0.89,1.85459,0.0627682,1.24,0.444499916,0.0507410556,2.04,0.2624810502999999,0.05230978124,1.0,0.290587025,0.05443158386,1.0,0.302325114,0.138615576,1.0,0.4199166741,0.0531699234,1.0,0.3376342804,0.06187596537,1.0,0.3943364778,0.0485732254599999,1.0,0.393984968,0.06142950176,1.0,0.3940228512,0.0665733552,1.0,0.4200990261,0.1678475994,1.0,0.3263620229999999,0.1900344484999999,1.0,0.5039011606,0.2527111918999999,1.0,0.2791642883999999,0.0507457023299999,0.92,0.3861482336,0.04654062512,0.91,-0.10833181618,0.1594757794,0.9,2.896770681,0.3116140461,0.88,3.72657656,0.0445460053499999,2.51,4.3088833200000005,0.0594120072,1.93,3.922210776000001,0.5097724467,2.16,3.57379834,0.60200714,2.1,0.9,2.04,0.56,0.88,0.0,114520.0,2.17,0,0,1,45.89373,1,-99.0,2.4332,16.11,3.484,0.0,1.0,0.0,,
14536,2915.802,3978.916,53.154911,-27.8094006,3,194.0,6.082044,0.05162239,1.077354,2.571803,4.954878,0.02652119,1.774505,8.792457,0.04706199,14.51874,3.074,3.676,2.941,7.661,15.659026002,0.14045563143,2.61,1.57881737,0.0565062588999999,1.02,3.22393527,0.099313473,0.89,1.87443578,0.0937220183,0.36,1.1872007839999998,0.01609729128,1.4,2.0979228899999995,0.0486758752999999,1.03,4.15792584,0.122494563,0.98,10.925331020000002,0.316123593,1.17,12.93229628,0.3292857694,1.16,5.959792972,0.1688787547999999,1.17,7.990507200000001,0.16461224,1.17,9.26120496,0.1967602,1.15,16.24807454,0.4201642174,1.15,15.58805685,0.104980851,28.2,8.247034,0.2999766,1.15,13.999,0.6053462,1.15,-99.0,-99.0,0.0,5.9912586,0.0710933028,1.14,8.56697448,0.057458244,1.37,9.855211,0.2116419999999999,1.08,10.8589,0.0691245,1.42,3.44715368,0.062915158,1.87,2.059866404,0.06136878471,1.0,2.248628676,0.06384486074,1.0,1.96971042,0.1628809799999999,1.0,2.015982177,0.0624288632,1.0,1.962953969,0.07274173437,1.0,2.155909811,0.0573878267299999,1.0,2.289513696,0.07227664656,1.0,2.7378732480000005,0.07860734112,1.0,3.315082914,0.1978195791,1.0,3.1751837,0.225577443,1.0,4.275975305,0.2962079132,1.0,2.096789928,0.05608831517,1.07,2.171663264,0.0522471651199999,1.03,1.1097436798,0.1747991819,1.06,15.94014429,0.3596607091,0.92,27.97805885,0.0488402165999999,1.85,33.63731825,0.05346914085,2.38,32.791771430000004,0.5717409929,1.95,25.3196132,0.667998184,1.91,0.36,1.87,1.15,0.92,0.0,140920.0,2.61,0,0,1,186.8271,1,-99.0,1.7824,201.1,3.641,0.0,1.0,0.0,,
14543,4367.204,3959.73,53.0865402,-27.8101997,0,140.0,2.437771,0.058679,1.082664,2.794157,1.766604,0.03014654,1.774505,3.134849,0.0534952,6.29144,3.475,3.913,2.555,7.367,6.819006665400001,0.15263281161,2.01,0.1617555809999999,0.0631756996,0.96,0.356860456,0.0931081872,1.19,0.175898323,0.03089874825,1.06,0.06850597768,0.01779146936,1.35,0.178840205,0.0484479421999999,1.2,0.550242792,0.1213283699999999,1.17,1.961284938,0.3583711984,1.06,2.787904076,0.3748854561,1.04,0.4985284304,0.1935253236,1.06,0.53491776,0.1859052,1.06,1.2924195200000002,0.226448992,1.04,7.086932562,0.4725517942,1.05,6.698536035,0.1263643155,22.86,1.001515,0.3394661,1.06,3.459049,0.6882895,1.05,-99.0,-99.0,0.0,0.444104436,0.0820722168,1.02,1.0346049599999998,0.0626864472,1.37,1.36850825,0.2321399499999999,1.06,2.29192,0.07658,1.38,0.229596728,0.0499248036,3.44,0.1841384377,0.0673454376299999,1.0,0.1729326822,0.07038590734,1.0,0.217617378,0.179012076,1.0,0.1785151808,0.06895783686,1.0,0.2868878824,0.07979323356,1.0,0.2122152079,0.0620566227199999,1.0,0.1756551536,0.07905133376,1.0,-0.04715150352,0.08532195936,1.0,-0.03557394282,0.2167950291,1.0,0.09865734775,0.244540374,1.0,0.3541733586,0.3259904854,1.0,0.1302275291,0.06535538163,0.92,0.1978039455999999,0.0639964780799999,0.79,0.1716430184,0.1926200702999999,1.02,7.187249713,0.3810940567,0.98,22.5779442,0.0542001169499999,2.22,32.26684505,0.09254127845,1.01,46.56333506,0.5696909669,1.96,37.5472104,0.657842934,1.95,0.79,3.44,1.04,0.98,0.0,59653.0,2.02,0,0,1,58.60056,1,-99.0,2.3585,161.5,4.253,0.0,1.0,0.0,,
14580,2259.5,3965.16,53.1858292,-27.8099632,0,102.0,3.432377,0.06050365,1.129306,2.096891,3.853823,0.03100249,1.774505,6.838628,0.05501408,6.373224,1.95,2.531,2.359,5.693,7.205239054200001,0.11564316771,1.91,0.753227475,0.0478339627999999,0.93,1.4951036800000002,0.0797874559,0.92,1.15048982,0.05752437635,0.57,0.38706262,0.0143635296,1.18,1.00363212,0.0391583819,1.05,1.70801532,0.0992294459999999,0.99,4.641677834,0.2583917528,1.17,5.814984572,0.269602763,1.16,2.075595116,0.1380440544,1.17,1.9943248,0.13480064,1.18,2.5779656,0.160229888,1.15,6.8538793280000005,0.3410051592,1.16,7.21666215,0.1019963145,19.83,1.869992,0.2424831,1.17,5.218761,0.4935623,1.15,-99.0,-99.0,0.0,1.8805035,0.0424248804,2.12,2.4723708,0.041840466,1.72,3.6027519999999997,0.171147325,1.1,4.65646,0.0503459,1.78,1.5409392,0.056216972,1.55,0.9907133149,0.0498596895599999,1.0,0.9704693022,0.05196725802,1.0,0.843883458,0.13271253,1.0,1.063305111,0.05089336109,1.0,1.172979995,0.05909675628,1.0,1.2216105739999998,0.0467479995299999,1.0,1.363164192,0.05864435856,1.0,1.340194944,0.0641049816,1.0,1.508045682,0.1611200331,1.0,1.68788659,0.184653352,1.0,1.385470127,0.2407214982,1.0,0.7828919113,0.0459244116,1.07,1.24218824,0.0423593487999999,1.05,0.2371958155,0.140256508,1.1,7.355158797,0.2747231193,1.04,14.497853999999998,0.04704493535,1.46,18.83858375,0.05097509375,2.32,24.66917486,0.5519105647,1.85,25.8739208,0.622918086,1.74,0.57,1.55,1.15,1.04,0.0,119870.0,1.9,0,0,1,124.3069,1,2.593,2.8058,55.2,2.834,0.0,1.0,0.0,,
